minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
5,2,8,0.62566
5,2,9,0.607463
5,2,10,0.588076
5,2,11,0.567658
5,3,0,1
5,3,1,0.676598
5,3,2,0.672813
5,3,3,0.6666
5,3,4,0.658091
5,3,5,0.647453
5,3,6,0.634871
5,3,7,0.62054
5,3,8,0.604648
5,3,9,0.587377
5,3,10,0.568892
5,3,11,0.549343
5,4,0,1
5,4,1,0.648447
5,4,2,0.644962
5,4,3,0.639228
5,4,4,0.631351
5,4,5,0.621463
5,4,6,0.609719
5,4,7,0.596279
5,4,8,0.581308
5,4,9,0.564962
5,4,10,0.547392
5,4,11,0.528733
5,5,0,1
5,5,1,0.618663
5,5,2,0.615448
5,5,3,0.610148
5,5,4,0.602847
5,5,5,0.593652
5,5,6,0.58269
5,5,7,0.570094
5,5,8,0.556005
5,5,9,0.540558
5,5,10,0.523888
5,5,11,0.506116
5,6,0,1
5,6,1,0.587599
5,6,2,0.584624
5,6,3,0.579713
5,6,4,0.572932
5,6,5,0.564368
5,6,6,0.554125
5,6,7,0.542315
5,6,8,0.529056
5,6,9,0.514466
5,6,10,0.498662
5,6,11,0.481755
5,7,0,1
5,7,1,0.555523
5,7,2,0.552762
5,7,3,0.548197
5,7,4,0.541882
5,7,5,0.533888
5,7,6,0.524301
